Age,Overall,Potential,Value,Wage,International Reputation,Weak Foot,Skill Moves,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,DefensiveAwareness
0.7200000000000001,0.9722222222222221,0.9090909090909094,0.024615384615384615,0.12105263157894737,0.75,0.5,1.0,0.4411764705882355,0.5263157894736843,0.7878787878787878,0.9473684210526316,0.9999999999999999,0.9622641509433961,0.9830508474576272,0.8035714285714285,0.8493150684931507,0.9041095890410958,0.953846153846154,0.9999999999999999,0.7101449275362317,0.6428571428571428,0.8813559322033899,0.9999999999999999,0.5999999999999999,0.8676470588235294,0.9846153846153847,0.7936507936507937,0.7073170731707317,0.7027027027027027,0.9245283018867924,0.8333333333333334,0.726190476190476,0.8571428571428572,1.0,0.9622641509433961,0.4889455782312928,0.925,0.9999999999999998,0.3,0.1935483870967742,0.08450704225352113,0.16666666666666669,0.25806451612903225,0.04353059177532598,0.8095238095238095
0.44000000000000006,0.7500000000000002,0.6666666666666667,0.012307692307692308,0.002105263157894737,0.25,0.5,1.0,0.47058823529411775,0.5526315789473684,0.8181818181818181,0.8070175438596492,0.530612244897959,0.8867924528301886,0.7118644067796611,0.8749999999999999,0.8630136986301369,0.9178082191780822,0.9692307692307693,0.8214285714285715,0.681159420289855,0.6857142857142856,0.728813559322034,0.673469387755102,0.7076923076923076,0.9852941176470587,0.6923076923076923,0.857142857142857,0.7073170731707317,1.0,0.8113207547169811,0.7291666666666666,0.4880952380952381,0.9206349206349207,0.4683544303797469,0.7735849056603773,0.666666666666667,0.7750000000000001,0.7499999999999998,0.33333333333333337,0.45161290322580644,0.05633802816901409,0.33333333333333337,0.0967741935483871,0.024272818455366097,0.45355250351465326
0.5599999999999999,0.5833333333333333,0.4848484848484851,0.0029743589743589744,0.01263157894736842,0.0,0.5,1.0,0.2647058823529411,0.4210526315789471,0.8333333333333333,0.7719298245614035,0.530612244897959,0.7924528301886792,0.7457627118644068,0.9107142857142857,0.9726027397260273,0.8082191780821918,0.7692307692307694,0.8392857142857143,0.855072463768116,0.7857142857142857,0.9152542372881356,0.6122448979591836,0.8,0.9264705882352939,0.7846153846153847,0.8253968253968254,0.6341463414634145,0.7432432432432433,0.7924528301886792,0.5416666666666666,0.726190476190476,0.8888888888888888,0.6835443037974683,0.7924528301886792,0.4889455782312928,0.5250000000000001,0.5,0.23333333333333334,0.3548387096774193,0.05633802816901409,0.4,0.25806451612903225,0.003410230692076229,0.5
0.44000000000000006,0.6388888888888891,0.5454545454545456,0.0071794871794871795,0.04,0.25,0.5,1.0,0.3823529411764701,0.39473684210526305,0.9696969696969697,0.824561403508772,0.4285714285714285,0.830188679245283,0.9322033898305084,0.9642857142857143,0.9315068493150684,0.9726027397260274,0.8307692307692309,0.8749999999999999,0.681159420289855,0.6857142857142856,0.7796610169491525,0.5918367346938774,0.6615384615384616,0.8529411764705881,0.676923076923077,0.73015873015873,0.46341463414634143,0.8108108108108109,0.6226415094339622,0.6249999999999999,0.6190476190476191,0.7777777777777777,0.8481012658227849,0.7547169811320754,0.4889455782312928,0.625,0.5999999999999999,0.4,0.3548387096774193,0.15492957746478875,0.4,0.25806451612903225,0.010932798395185557,0.5714285714285714
0.47999999999999987,0.9999999999999998,0.9393939393939397,0.0882051282051282,0.24210526315789474,0.75,0.5,0.5,0.7058823529411766,0.7894736842105263,0.5909090909090909,0.7192982456140351,0.8979591836734692,0.9056603773584905,0.576271186440678,0.8928571428571429,0.6575342465753424,0.821917808219178,1.0000000000000002,0.8749999999999999,0.6376811594202898,0.9142857142857143,0.6101694915254237,0.8979591836734692,0.39999999999999997,0.8970588235294117,0.9384615384615385,0.6507936507936507,0.902439024390244,0.7027027027027027,0.7924528301886792,0.8958333333333334,0.4166666666666667,0.7619047619047619,0.620253164556962,0.9999999999999999,0.4889455782312928,1.0000000000000002,0.8749999999999998,0.3666666666666667,0.25806451612903225,0.14084507042253522,0.3,0.25806451612903225,0.1585757271815446,0.9999999999999998
0.44000000000000006,0.6666666666666667,0.6060606060606062,0.010256410256410256,0.0010526315789473684,0.0,0.75,0.5,0.3235294117647056,0.2894736842105263,0.8636363636363635,1.0,0.673469387755102,0.7924528301886792,0.9491525423728815,0.9107142857142857,0.6986301369863013,0.5616438356164383,0.8,0.8214285714285715,0.8115942028985506,0.7714285714285715,0.847457627118644,0.673469387755102,0.8307692307692307,0.7647058823529411,0.8153846153846154,0.9047619047619047,0.5853658536585367,0.8243243243243243,0.830188679245283,0.6041666666666666,0.75,0.8095238095238095,0.5189873417721519,0.6792452830188679,0.4889455782312928,0.675,0.7,0.23333333333333334,0.25806451612903225,0.07042253521126761,0.3666666666666667,0.06451612903225806,0.02086258776328987,0.6190476190476188
0.2799999999999999,0.6388888888888891,0.6666666666666667,0.009743589743589744,0.014736842105263158,0.25,0.75,1.0,0.4411764705882355,0.3157894736842104,0.8787878787878787,0.9298245614035088,0.5918367346938774,0.9056603773584905,0.9661016949152543,0.9999999999999999,0.8493150684931507,0.7260273972602739,0.9692307692307693,0.9821428571428571,0.7101449275362317,0.7000000000000001,0.8135593220338984,0.7142857142857141,0.7384615384615385,0.838235294117647,0.7076923076923078,0.73015873015873,0.6097560975609755,0.8108108108108109,0.49056603773584906,0.6249999999999999,0.6190476190476191,0.9523809523809523,0.5189873417721519,0.8490566037735848,0.4889455782312928,0.55,0.5249999999999999,0.13333333333333336,0.2903225806451613,0.1267605633802817,0.4,0.22580645161290322,0.014042126379137411,0.5476190476190474
0.4,0.9444444444444444,0.96969696969697,0.09282051282051282,0.14210526315789473,0.5,0.5,1.0,0.41176470588235237,0.3421052631578947,0.8181818181818181,0.7017543859649122,0.9183673469387753,0.9999999999999999,0.4067796610169491,0.8749999999999999,0.6301369863013698,0.3013698630136986,0.9846153846153847,0.9285714285714285,0.855072463768116,0.8142857142857142,0.7457627118644068,0.8979591836734692,0.6153846153846154,0.6617647058823528,0.9692307692307693,0.873015873015873,0.5609756097560976,0.44594594594594594,0.7547169811320754,0.8541666666666666,0.6666666666666667,0.9047619047619047,0.49367088607594933,0.9245283018867924,0.4889455782312928,0.925,0.95,0.13333333333333336,0.12903225806451613,0.1267605633802817,0.26666666666666666,0.32258064516129026,0.1737211634904714,0.9285714285714286
0.5599999999999999,0.8333333333333333,0.7575757575757576,0.02564102564102564,0.13157894736842105,0.5,0.5,0.5,0.2647058823529411,0.39473684210526305,1.0,0.6140350877192982,0.6938775510204082,0.9056603773584905,0.6779661016949152,0.8571428571428571,0.7671232876712328,0.6575342465753424,0.9076923076923078,0.8928571428571429,0.681159420289855,0.5571428571428572,0.7118644067796611,0.8775510204081632,0.7076923076923076,0.7058823529411764,0.8307692307692309,0.7777777777777777,0.36585365853658525,0.6486486486486487,0.8679245283018867,0.7708333333333334,0.5952380952380951,0.873015873015873,0.6708860759493671,0.7735849056603773,0.4889455782312928,0.825,0.825,0.3666666666666667,0.2258064516129032,0.09859154929577466,0.13333333333333336,0.06451612903225806,0.045436308926780335,0.8333333333333333
0.44000000000000006,0.7500000000000002,0.6666666666666667,0.01846153846153846,0.035789473684210524,0.25,0.5,0.5,0.4411764705882355,0.5526315789473684,0.5909090909090909,0.9473684210526316,0.8163265306122448,0.7735849056603773,0.8983050847457628,0.6071428571428571,0.6301369863013698,0.7671232876712328,0.9076923076923078,0.6785714285714285,0.6231884057971013,0.7142857142857143,0.6440677966101696,0.673469387755102,0.5538461538461539,0.9264705882352939,0.8769230769230771,0.7619047619047619,0.6829268292682926,0.7972972972972974,0.7547169811320754,0.6458333333333334,0.6666666666666667,0.7619047619047619,0.6075949367088608,0.7735849056603773,0.4889455782312928,0.825,0.7750000000000001,0.4,0.3870967741935484,0.08450704225352113,0.3666666666666667,0.22580645161290322,0.029689067201604816,0.6904761904761905
