Age,Overall,Potential,Value,Wage,International Reputation,Weak Foot,Skill Moves,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,DefensiveAwareness
0.7083333333333333,0.8918918918918919,0.8205128205128205,0.04684210526315789,0.14210526315789473,1.0,0.75,0.5,0.4615384615384608,0.6153846153846154,0.890625,0.9607843137254901,0.8767123287671232,0.9545454545454546,0.9999999999999998,0.8113207547169811,1.0,0.923076923076923,0.859375,0.8809523809523809,0.7,0.6,0.7142857142857143,0.9272727272727272,0.7575757575757576,0.8695652173913042,0.59375,0.7741935483870968,0.8387096774193548,0.9074074074074073,0.9117647058823528,0.37500000000000006,0.9215686274509802,0.9444444444444443,0.8548387096774193,0.8518518518518517,0.3133971291866029,0.5396825396825395,0.5283018867924528,0.9259259259259259,0.7419354838709677,0.43939393939393945,1.0,1.0,0.09120323559150657,0.5517241379310345
0.5416666666666667,0.8108108108108107,0.7435897435897434,0.05578947368421053,0.23157894736842105,0.75,0.5,0.75,0.3076923076923075,0.35897435897435903,0.9375,0.784313725490196,0.8630136986301369,0.9772727272727273,0.9365079365079365,0.8490566037735848,1.0,0.9692307692307692,0.9375,0.9523809523809526,0.7571428571428571,0.7571428571428571,0.9841269841269841,0.8727272727272728,0.8333333333333333,0.7173913043478259,0.921875,0.9032258064516128,0.4838709677419355,0.8148148148148148,0.7058823529411764,0.47500000000000003,0.8823529411764706,0.9629629629629629,0.7903225806451613,0.9074074074074073,0.3133971291866029,0.6825396825396826,0.7358490566037736,0.4444444444444444,0.1935483870967742,0.18181818181818182,0.3548387096774193,0.3428571428571428,0.09765077035762539,0.5689655172413793
0.625,1.0000000000000002,0.9230769230769231,0.12578947368421053,0.28421052631578947,1.0,0.75,0.75,0.5384615384615383,0.5641025641025639,0.75,1.0,0.9589041095890412,1.0,0.984126984126984,0.8490566037735848,0.8793103448275862,0.9692307692307692,0.75,0.9285714285714284,0.7142857142857142,0.7428571428571429,0.7460317460317459,0.9454545454545455,0.8181818181818181,0.8913043478260869,0.84375,0.7419354838709677,0.8548387096774193,0.8888888888888887,0.8235294117647058,0.47500000000000003,1.0,0.888888888888889,0.967741935483871,0.8703703703703703,0.3133971291866029,0.49206349206349204,0.16981132075471697,0.4814814814814815,0.12903225806451613,0.15151515151515152,0.1935483870967742,0.22857142857142856,0.19838220424671385,0.43103448275862066
0.7916666666666667,0.972972972972973,0.8974358974358971,0.04736842105263158,0.28421052631578947,1.0,0.75,1.0,0.5897435897435894,0.6153846153846154,1.0,1.0,0.9589041095890412,0.8863636363636365,0.9365079365079365,0.9056603773584905,0.9137931034482759,0.9538461538461539,0.859375,0.9285714285714284,0.8285714285714285,0.8714285714285714,0.888888888888889,0.9636363636363636,0.696969696969697,0.9782608695652171,1.0,0.7580645161290323,0.7096774193548387,0.9999999999999999,0.5588235294117647,0.22500000000000003,1.0,0.7962962962962964,0.935483870967742,0.9999999999999999,0.3133971291866029,0.3333333333333333,0.26415094339622647,0.18518518518518517,0.2903225806451613,0.196969696969697,0.3870967741935484,0.2571428571428571,0.08321536905965621,0.24137931034482757
0.41666666666666674,0.9459459459459458,0.8717948717948716,0.1363157894736842,0.25263157894736843,0.75,1.0,0.5,0.615384615384615,0.7692307692307692,0.890625,0.980392156862745,0.9041095890410957,1.0,0.9682539682539681,0.8113207547169811,0.9482758620689656,0.6615384615384615,1.0,0.8571428571428572,0.5428571428571428,0.6714285714285715,0.6507936507936508,0.9272727272727272,0.6363636363636362,0.9130434782608694,0.75,0.8548387096774193,0.8387096774193548,0.8703703703703703,0.8088235294117647,0.41250000000000003,0.980392156862745,0.9999999999999999,0.9838709677419355,0.9259259259259259,0.3133971291866029,0.3968253968253968,0.5283018867924528,0.2222222222222222,0.25806451612903225,0.13636363636363638,0.3870967741935484,0.2571428571428571,0.24782608695652175,0.689655172413793
0.20833333333333337,0.972972972972973,0.9999999999999998,0.20421052631578948,0.24210526315789474,0.75,0.75,1.0,0.4615384615384608,0.35897435897435903,0.859375,0.9607843137254901,0.7123287671232876,1.0,0.8888888888888888,0.9999999999999999,0.8965517241379312,0.7230769230769231,0.765625,1.0,1.0,1.0,0.9841269841269841,0.9454545454545455,0.8333333333333333,0.8043478260869563,0.734375,0.935483870967742,0.7096774193548387,0.7962962962962962,0.5441176470588236,0.3375,0.9411764705882353,0.9074074074074073,0.7903225806451613,0.8703703703703703,0.3133971291866029,0.36507936507936506,0.41509433962264153,0.4074074074074074,0.0967741935483871,0.07575757575757576,0.2903225806451613,0.1142857142857143,0.37664307381193124,0.27586206896551724
0.7083333333333333,0.6756756756756757,0.6153846153846152,0.011052631578947368,0.03789473684210526,0.25,0.5,0.5,0.5128205128205128,0.6153846153846154,0.890625,0.7058823529411764,0.9589041095890412,0.9545454545454546,0.73015873015873,0.7547169811320754,0.8620689655172414,0.7076923076923077,0.9375,0.8571428571428572,0.2571428571428571,0.1428571428571429,0.38095238095238093,0.7636363636363637,0.5,0.7826086956521738,0.953125,0.7258064516129032,0.8548387096774193,0.8703703703703703,0.8676470588235294,0.7250000000000001,0.803921568627451,0.9259259259259259,0.8870967741935483,0.8148148148148148,0.3133971291866029,0.9999999999999998,1.0,0.4444444444444444,0.45161290322580644,0.18181818181818182,0.45161290322580644,0.3714285714285714,0.02133468149646107,0.5862068965517241
0.25,0.8108108108108107,0.846153846153846,0.08210526315789474,0.15263157894736842,0.5,0.75,0.75,0.2564102564102564,0.33333333333333326,0.515625,0.803921568627451,0.9178082191780821,0.8409090909090908,0.9682539682539681,0.8113207547169811,0.8620689655172414,0.32307692307692315,0.796875,0.8571428571428572,0.8428571428571427,0.8,0.888888888888889,0.8727272727272728,0.9242424242424243,0.6739130434782608,0.890625,0.8064516129032258,0.8225806451612903,0.648148148148148,0.8970588235294117,0.425,0.8235294117647058,0.888888888888889,0.7096774193548387,0.7777777777777778,0.3133971291866029,0.31746031746031744,0.6415094339622641,0.3333333333333333,0.1935483870967742,0.09090909090909091,0.1935483870967742,0.3142857142857143,0.13902932254802833,0.7758620689655172
0.7083333333333333,0.8378378378378379,0.7692307692307689,0.034736842105263156,0.18947368421052632,0.5,0.75,0.5,0.38461538461538414,0.3846153846153846,0.71875,0.9019607843137254,0.8082191780821917,0.75,0.9047619047619047,0.7169811320754716,0.689655172413793,0.5846153846153846,0.59375,0.7857142857142858,0.8285714285714285,0.8285714285714285,0.7301587301587301,0.9090909090909092,0.7272727272727273,0.826086956521739,0.765625,0.7419354838709677,0.532258064516129,0.5185185185185185,0.9117647058823528,0.47500000000000003,0.9411764705882353,0.7962962962962964,0.8870967741935483,0.8703703703703703,0.3133971291866029,0.6507936507936507,0.8301886792452831,0.4814814814814815,0.3870967741935484,0.07575757575757576,0.41935483870967744,0.2571428571428571,0.06238624873609707,0.603448275862069
0.6666666666666667,0.7027027027027029,0.6410256410256407,0.017368421052631578,0.0431578947368421,0.25,0.75,0.75,0.4102564102564097,0.28205128205128194,0.84375,0.784313725490196,0.6027397260273972,0.8181818181818181,0.9047619047619047,0.8867924528301886,0.9310344827586207,0.7076923076923077,0.71875,0.8333333333333335,0.8571428571428572,0.8428571428571427,0.7936507936507936,0.7090909090909092,0.8333333333333333,0.7173913043478259,0.5,0.7741935483870968,0.5483870967741935,0.7222222222222222,0.4852941176470588,0.5875000000000001,0.784313725490196,0.7962962962962964,0.7419354838709677,0.7962962962962962,0.3133971291866029,0.6825396825396826,0.660377358490566,0.4444444444444444,0.3548387096774193,0.16666666666666666,0.45161290322580644,0.17142857142857143,0.03407482305358949,0.5862068965517241
0.5,0.8378378378378379,0.7692307692307689,0.07157894736842105,0.07684210526315789,0.25,0.75,0.5,0.4102564102564097,0.46153846153846145,0.84375,0.8823529411764706,0.8493150684931507,0.9090909090909092,0.857142857142857,0.8679245283018867,0.810344827586207,0.6153846153846154,0.828125,0.8571428571428572,0.7571428571428571,0.7285714285714286,0.7460317460317459,0.8727272727272728,0.6363636363636362,0.7391304347826086,0.703125,0.7903225806451613,0.6774193548387097,0.8148148148148148,0.5294117647058825,0.3875,0.8431372549019607,0.8333333333333334,0.8870967741935483,0.6851851851851852,0.3133971291866029,0.4761904761904761,0.5849056603773585,0.4814814814814815,0.3225806451612903,0.07575757575757576,0.3225806451612903,0.22857142857142856,0.14337714863498485,0.5862068965517241
0.75,0.5945945945945945,0.5384615384615383,0.004736842105263157,0.015789473684210527,0.0,0.25,0.75,0.7179487179487181,0.6153846153846154,0.703125,0.6470588235294117,0.8767123287671232,0.8181818181818181,0.8888888888888888,0.7169811320754716,0.8620689655172414,0.7846153846153846,0.8125,0.6666666666666667,0.7428571428571429,0.6,0.634920634920635,0.5636363636363637,0.8181818181818181,0.6739130434782608,0.859375,0.8387096774193548,0.7580645161290323,0.648148148148148,0.7647058823529411,0.5625,0.6274509803921569,0.7777777777777778,0.661290322580645,0.5925925925925927,0.3133971291866029,0.73015873015873,0.8113207547169812,0.18518518518518517,0.3548387096774193,0.15151515151515152,0.41935483870967744,0.3714285714285714,0.006066734074823055,0.603448275862069
0.5833333333333333,0.6486486486486485,0.5897435897435896,0.015789473684210527,0.0831578947368421,0.25,0.5,0.75,0.3589743589743586,0.5897435897435899,0.8125,0.6862745098039216,0.8767123287671232,0.7727272727272727,0.6825396825396826,0.7358490566037735,0.6551724137931035,0.5846153846153846,0.78125,0.6428571428571428,0.7428571428571429,0.8571428571428572,0.7936507936507936,0.7090909090909092,0.7727272727272727,0.652173913043478,0.9375,0.7419354838709677,0.8548387096774193,0.5370370370370369,0.8529411764705881,0.425,0.7058823529411764,0.7592592592592592,0.7258064516129032,0.5925925925925927,0.3133971291866029,0.7142857142857142,0.8113207547169812,0.37037037037037035,0.3548387096774193,0.09090909090909091,0.3870967741935484,0.22857142857142856,0.027805864509605663,0.7068965517241379
